No,ID_SERVICE,ID_TT43,Name_Method,Class,Group
2822,03.3868.0526,3.3868,"Nắn, bó bột gãy Dupuytren",Ngoại khoa,Exclude
2823,03.3868.0525,3.3868,"Nắn, bó bột gãy Dupuytren",Ngoại khoa,Exclude
2824,03.3869.0522,3.3869,"Nắn, bó bột gãy Monteggia",Ngoại khoa,Exclude
2825,03.3869.0521,3.3869,"Nắn, bó bột gãy Monteggia",Ngoại khoa,Exclude
2826,03.3870.0519,3.3870,"Nắn, bó bột gãy xương bàn chân",Ngoại khoa,Exclude
2827,03.3870.0520,3.3870,"Nắn, bó bột gãy xương bàn chân",Ngoại khoa,Exclude
2828,03.3871.0532,3.3871,"Nắn, bó bột gẫy xương gót",Ngoại khoa,Exclude
2829,03.3872.0519,3.3872,"Nắn, bó bột gãy xương ngón chân",Ngoại khoa,Exclude
2830,03.3872.0520,3.3872,"Nắn, bó bột gãy xương ngón chân",Ngoại khoa,Exclude
2831,03.3873.0515,3.3873,"Nắn, bó bột trật khớp xương đòn",Ngoại khoa,Exclude
2832,03.3873.0516,3.3873,"Nắn, bó bột trật khớp xương đòn",Ngoại khoa,Exclude
2833,03.3874.0515,3.3874,"Nắn, cố định trật khớp hàm",Ngoại khoa,Exclude
2834,03.3874.0516,3.3874,"Nắn, cố định trật khớp hàm",Ngoại khoa,Exclude
2835,03.3875.0513,3.3875,"Nắn, bó bột trật khớp cổ chân",Ngoại khoa,Exclude
2836,03.3875.0514,3.3875,"Nắn, bó bột trật khớp cổ chân",Ngoại khoa,Exclude
2837,03.3879.0407,3.3879,Cắt u máu trong xương,Ngoại khoa,Exclude
2838,03.3880.0548,3.3880,Bắt vít qua khớp,Ngoại khoa,Exclude
2839,03.3882.0568,3.3882,Tạo hình thân đốt sống qua da bằng đổ cement,Ngoại khoa,Exclude
2840,03.3883.0555,3.3883,Phẫu thuật kéo dài chi,Ngoại khoa,Exclude
2841,03.3884.0573,3.3884,Đục nạo xương viêm và chuyển vạt che phủ,Ngoại khoa,Exclude
2842,03.3886.0553,3.3886,Ghép trong mất đoạn xương,Ngoại khoa,Exclude
2843,03.3887.0556,3.3887,"Phẫu thuật điều trị can lệch, có kết hợp xương",Ngoại khoa,Exclude
2844,03.3889.0556,3.3889,Kết hợp xương bằng đinh Sign không mở ổ gãy,Ngoại khoa,Exclude
2845,03.3892.0553,3.3892,Gia cố xương bằng vật liệu nhân tạo,Ngoại khoa,Exclude
2846,03.3894.0573,3.3894,"Chuyển xoay vạt da, cơ ghép có cuống mạch liền không nối",Ngoại khoa,Exclude
2847,03.3896.0344,3.3896,Phẫu thuật giải áp thần kinh ngoại biên,Da liễu,Exclude
2848,03.3900.0563,3.3900,Rút nẹp vít và các dụng cụ khác sau phẫu thuật,Ngoại khoa,Exclude
2849,03.3901.0563,3.3901,Rút đinh các loại,Ngoại khoa,Exclude
2850,03.3905.0563,3.3905,Rút chỉ thép xương ức,Ngoại khoa,Exclude
2851,03.3907.0573,3.3907,Chuyển xoay vạt da ghép có cuống mạch liền không nối,Ngoại khoa,Exclude
2852,03.3908.0573,3.3908,Tạo hình bằng các vạt tự do đa dạng đơn giản,Ngoại khoa,Exclude
2853,03.3909.0505,3.3909,Chích rạch áp xe nhỏ,Ngoại khoa,Exclude
2854,03.3910.0505,3.3910,Chích hạch viêm mủ,Ngoại khoa,Exclude
2855,03.3911.0200,3.3911,"Thay băng, cắt chỉ",Các thủ thuật và dịch vụ Nội soi,Exclude
2856,03.3911.0201,3.3911,"Thay băng, cắt chỉ",Các thủ thuật và dịch vụ Nội soi,Exclude
2857,03.3911.0202,3.3911,"Thay băng, cắt chỉ",Các thủ thuật và dịch vụ Nội soi,Exclude
2858,03.3911.0203,3.3911,"Thay băng, cắt chỉ",Các thủ thuật và dịch vụ Nội soi,Exclude
2859,03.3911.0204,3.3911,"Thay băng, cắt chỉ",Các thủ thuật và dịch vụ Nội soi,Exclude
2860,03.3911.0205,3.3911,"Thay băng, cắt chỉ",Các thủ thuật và dịch vụ Nội soi,Exclude
2861,03.3913.1048,3.3913,Cắt nang giáp móng,Răng Hàm Mặt,Exclude
2862,03.3917.0980,3.3917,Cắt rò xoang lê,Tai Mũi Họng,Exclude
2863,03.3919.0491,3.3919,"Phẫu thuật lấy dị vật lồng ngực, ổ bụng",Ngoại khoa,Exclude
2864,03.3919.0400,3.3919,"Phẫu thuật lấy dị vật lồng ngực, ổ bụng",Ngoại khoa,Exclude
2865,03.3927.0973,3.3927,Phẫu thuật nội soi lấy u nền sọ,Tai Mũi Họng,Exclude
2866,03.3928.0973,3.3928,Phẫu thuật nội soi điều trị rò dịch não tuỷ nền sọ,Tai Mũi Họng,Exclude
2867,03.3929.0973,3.3929,Phẫu thuật nội soi điều trị thoát vị nền sọ,Tai Mũi Họng,Exclude
2868,03.3930.0358,3.3930,Phẫu thuật nội soi cắt 1 thuỳ tuyến giáp trong bướu giáp nhân,Nội tiết,Exclude
2869,03.3930.0357,3.3930,Phẫu thuật nội soi cắt 1 thuỳ tuyến giáp trong bướu giáp nhân,Nội tiết,Exclude
2870,03.3931.0358,3.3931,Phẫu thuật nội soi cắt 1 thuỳ tuyến giáp trong bướu giáp nhân độc,Nội tiết,Exclude
2871,03.3931.0357,3.3931,Phẫu thuật nội soi cắt 1 thuỳ tuyến giáp trong bướu giáp nhân độc,Nội tiết,Exclude
2872,03.3935.0375,3.3935,Phẫu thuật nội soi tuyến yên qua đường xương bướm,Ngoại khoa,Exclude
2873,03.3937.0358,3.3937,Phẫu thuật nội soi cắt nhân độc tuyến giáp,Nội tiết,Exclude
2874,03.3937.0357,3.3937,Phẫu thuật nội soi cắt nhân độc tuyến giáp,Nội tiết,Exclude
2875,03.3938.0365,3.3938,Phẫu thuật nội soi cắt bán phần 2 thuỳ tuyến giáp trong bướu giáp đa nhân,Nội tiết,Exclude
2876,03.3939.0365,3.3939,Phẫu thuật nội soi cắt bán phần 2 thuỳ tuyến giáp trong bướu giáp đa nhân độc,Nội tiết,Exclude
2877,03.3940.0365,3.3940,Phẫu thuật nội soi cắt toàn bộ tuyến giáp trong bướu giáp đa nhân,Nội tiết,Exclude
2878,03.3940.0357,3.3940,Phẫu thuật nội soi cắt toàn bộ tuyến giáp trong bướu giáp đa nhân,Nội tiết,Exclude
2879,03.3941.0365,3.3941,Phẫu thuật nội soi cắt toàn bộ tuyến giáp trong bướu giáp đa nhân độc,Nội tiết,Exclude
2880,03.3941.0357,3.3941,Phẫu thuật nội soi cắt toàn bộ tuyến giáp trong bướu giáp đa nhân độc,Nội tiết,Exclude
2881,03.3942.0365,3.3942,Phẫu thuật nội soi cắt toàn bộ tuyến giáp trong ung thư tuyến giáp,Nội tiết,Exclude
2882,03.3943.0358,3.3943,Phẫu thuật nội soi cắt gần toàn bộ tuyến giáp trong bệnh basedow,Nội tiết,Exclude
2883,03.3943.0357,3.3943,Phẫu thuật nội soi cắt gần toàn bộ tuyến giáp trong bệnh basedow,Nội tiết,Exclude
2884,03.3946.0961,3.3946,Phẫu thuật nội soi mũi xoang cắt u xoang bướm,Tai Mũi Họng,Exclude
2885,03.3947.0963,3.3947,Phẫu thuật nội soi cắt u xơ vòm mũi họng,Tai Mũi Họng,Exclude
2886,03.3951.0873,3.3951,Phẫu thuật nội soi cắt dây thần kinh Vidien,Tai Mũi Họng,Exclude
2887,03.3955.0970,3.3955,Phẫu thuật nội soi chỉnh hình vách ngăn mũi,Tai Mũi Họng,Exclude
2888,03.3956.0969,3.3956,Phẫu thuật nội soi chỉnh hình cuốn dưới,Tai Mũi Họng,Exclude
2889,03.3957.0975,3.3957,Phẫu thuật nội soi mũi xoang dẫn lưu u nhầy,Tai Mũi Họng,Exclude
2890,03.3958.0969,3.3958,Phẫu thuật nội soi cuốn giữa và cuốn dưới,Tai Mũi Họng,Exclude
2891,03.3959.0918,3.3959,"Phẫu thuật nội soi mở sàng-hàm, cắt polyp mũi",Tai Mũi Họng,Exclude
2892,03.3960.0970,3.3960,Phẫu thuật nội soi chỉnh hình vách ngăn,Tai Mũi Họng,Exclude
2893,03.3961.0958,3.3961,Phẫu thuật nội soi nạo V.A,Tai Mũi Họng,Exclude
2894,03.3969.0413,3.3969,Phẫu thuật nội soi cắt một phân thùy phổi,Ngoại khoa,Exclude
2895,03.3970.0413,3.3970,"Phẫu thuật nội soi cắt kén, nang phổi",Ngoại khoa,Exclude
2896,03.3974.0447,3.3974,Phẫu thuật nội soi điều tri thực quản đôi,Ngoại khoa,Exclude
2897,03.3975.0412,3.3975,Phẫu thuật nội soi cắt u trung thất,Ngoại khoa,Exclude
2898,03.3979.0443,3.3979,Phẫu thuật nội soi lồng ngực điều trị teo thực quản: nối ngay,Ngoại khoa,Exclude
2899,03.3980.0447,3.3980,Phẫu thuật nội soi lồng ngực điều trị rò khí-thực quản,Ngoại khoa,Exclude
2900,03.3981.0443,3.3981,Phẫu thuật nội soi lồng ngực cắt nối thực quản điều trị hẹp thực quản,Ngoại khoa,Exclude
2901,03.3999.0445,3.3999,Phẫu thuật nội soi chống trào ngược dạ dày thực quản,Ngoại khoa,Exclude
2902,03.4000.0443,3.4000,Phẫu thuật nội soi cắt thực quản do bệnh lành tính qua nội soi ngực-bụng,Ngoại khoa,Exclude
2903,03.4001.0447,3.4001,Phẫu thuật nội soi tạo hình thực quản bằng dạ dày,Ngoại khoa,Exclude
2904,03.4002.0447,3.4002,Phẫu thuật nội soi tạo hình thực quản bằng đại tràng,Ngoại khoa,Exclude
2905,03.4003.0450,3.4003,"Phẫu thuật nội soi điều trị ống tiêu hoá đôi (dạ dày, ruột)",Ngoại khoa,Exclude
2906,03.4004.0457,3.4004,Phẫu thuật nội soi điều trị tắc tá tràng,Ngoại khoa,Exclude
2907,03.4005.0457,3.4005,Phẫu thuật nội soi điều trị xoắn trung tràng,Ngoại khoa,Exclude
2908,03.4007.0457,3.4007,Phẫu thuật nội soi điều trị tắc ruột phân su,Ngoại khoa,Exclude
2909,03.4009.0457,3.4009,Phẫu thuật nội soi điều trị lồng ruột,Ngoại khoa,Exclude
2910,03.4011.0490,3.4011,Phẫu thuật nội soi cắt u nang mạc nối lớn,Ngoại khoa,Exclude
2911,03.4012.0467,3.4012,"Phẫu thuật nội soi cắt hạ phân thuỳ gan, u gan nhỏ",Ngoại khoa,Exclude
2912,03.4013.0470,3.4013,Phẫu thuật nội soi điều trị apxe gan,Ngoại khoa,Exclude
2913,03.4014.0470,3.4014,Phẫu thuật nội soi điều trị nang gan đơn thuần,Ngoại khoa,Exclude
2914,03.4016.0485,3.4016,Phẫu thuật nội soi cắt lách,Ngoại khoa,Exclude
2915,03.4020.0477,3.4020,"Phẫu thuật nội soi cắt nang ống mật chủ, nối ống gan chung-ruột",Ngoại khoa,Exclude
2916,03.4021.0473,3.4021,Phẫu thuật nội soi cắt túi mật,Ngoại khoa,Exclude
2917,03.4022.0476,3.4022,"Phẫu thuật nội soi cắt túi mật, mở ống mật chủ lấy sỏi, đặt dẫn lưu Kehr",Ngoại khoa,Exclude
2918,03.4023.0478,3.4023,Phẫu thuật nội soi dẫn lưu túi mật/đường mật ngoài gan,Ngoại khoa,Exclude
2919,03.4024.0477,3.4024,Phẫu thuật nội soi điều trị teo mật,Ngoại khoa,Exclude
2920,03.4026.0502,3.4026,Phẫu thuật nội soi mở thông dạ dày,Ngoại khoa,Exclude
2921,03.4027.0452,3.4027,Phẫu thuật nội soi cắt dây thần kinh X,Ngoại khoa,Exclude
2922,03.4028.0445,3.4028,Phẫu thuật nội soi kỹ thuật Heller điều trị co thắt tâm vị,Ngoại khoa,Exclude
2923,03.4030.0450,3.4030,Phẫu thuật nội soi điều trị xoắn dạ dày có kèm cắt dạ dày,Ngoại khoa,Exclude
2924,03.4031.0450,3.4031,Phẫu thuật nội soi cắt toàn bộ dạ dày,Ngoại khoa,Exclude
2925,03.4032.0450,3.4032,Phẫu thuật nội soi cắt 2/3 dạ dày,Ngoại khoa,Exclude
2926,03.4033.0450,3.4033,Phẫu thuật nội soi cắt 3/4 dạ dày,Ngoại khoa,Exclude
2927,03.4034.0450,3.4034,Phẫu thuật nội soi cắt bán phần dạ dày cực dưới do ung thư kèm vét hạch hệ thống,Ngoại khoa,Exclude
2928,03.4035.0450,3.4035,"Phẫu thuật nội soi cắt toàn bộ dạ dày, vét hạch hệ thống",Ngoại khoa,Exclude
2929,03.4036.0457,3.4036,Phẫu thuật nội soi cắt toàn bộ đại tràng,Ngoại khoa,Exclude
2930,03.4037.0463,3.4037,Phẫu thuật nội soi cắt đoạn trực tràng do ung thư,Ngoại khoa,Exclude
2931,03.4038.0457,3.4038,"Phẫu thuật nội soi cắt cụt trực tràng đường bụng, đường tầng sinh môn",Ngoại khoa,Exclude
2932,03.4039.0457,3.4039,Phẫu thuật nội soi cắt trực tràng giữ lại cơ tròn,Ngoại khoa,Exclude
2933,03.4040.0457,3.4040,Phẫu thuật nội soi cắt đoạn đại tràng,Ngoại khoa,Exclude
2934,03.4041.0457,3.4041,"Phẫu thuật nội soi cắt đoạn đại tràng ngang, đại tràng sigma nối ngay",Ngoại khoa,Exclude
2935,03.4042.0457,3.4042,Phẫu thuật nội soi cắt một nửa đại tràng phải hoặc trái,Ngoại khoa,Exclude
2936,03.4044.0419,3.4044,Phẫu thuật nội soi cắt u sau phúc mạc,Ngoại khoa,Exclude
2937,03.4045.0457,3.4045,Phẫu thuật nội soi cắt u mạc treo có cắt ruột,Ngoại khoa,Exclude
2938,03.4046.0490,3.4046,Phẫu thuật nội soi cắt u mạc treo không cắt ruột,Ngoại khoa,Exclude
2939,03.4047.0443,3.4047,"Phẫu thuật nội soi cắt toàn bộ thực quản do ung thư, tạo hình thực quản",Ngoại khoa,Exclude
2940,03.4048.0457,3.4048,Phẫu thuật nội soi phình đại tràng bẩm sinh trẻ lớn,Ngoại khoa,Exclude
2941,03.4049.0457,3.4049,Phẫu thuật nội soi phình đại tràng bẩm sinh trẻ sơ sinh,Ngoại khoa,Exclude
2942,03.4050.0457,3.4050,"Cắt đoạn đại tràng nội soi, nối tay",Ngoại khoa,Exclude
2943,03.4051.0457,3.4051,"Cắt đại trực tràng nội soi, nối máy",Ngoại khoa,Exclude
2944,03.4052.0457,3.4052,Phẫu thuật nôi soi vỡ đại tràng,Ngoại khoa,Exclude
2945,03.4054.0457,3.4054,Phẫu thuật nội soi cắt đại tràng chậu hông điều trị sa đại tràng chậu hông (Sigmoidocele),Ngoại khoa,Exclude
2946,03.4055.0457,3.4055,Phẫu thuật nội soi cắt trực tràng cao,Ngoại khoa,Exclude
2947,03.4056.0457,3.4056,Phẫu thuật nội soi cắt trực tràng + tầng sinh môn (PT milor),Ngoại khoa,Exclude
2948,03.4057.0457,3.4057,Phẫu thuật nội soi u bóng trực tràng/ dị dạng hậu môn,Ngoại khoa,Exclude
2949,03.4059.0457,3.4059,Phẫu thuật nội soi cắt trực tràng nối mỏy qua nội soi ổ bụng,Ngoại khoa,Exclude
2950,03.4060.0463,3.4060,Phẫu thuật Miles qua nội soi,Ngoại khoa,Exclude
2951,03.4061.0457,3.4061,Phẫu thuật nội soi cắt trực tràng + bảo tồn cơ thắt,Ngoại khoa,Exclude
2952,03.4062.0461,3.4062,Phẫu thuật nội soi hạ búng trực tràng + tạo hình hậu môn/ dị dạng 1 thì,Ngoại khoa,Exclude
2953,03.4064.0462,3.4064,Phẫu thuật nội soi sa trực tràng,Ngoại khoa,Exclude
2954,03.4065.0462,3.4065,Phẫu thuật nội soi khõu treo trực tràng điêu trị sa trực tràng,Ngoại khoa,Exclude
2955,03.4068.0451,3.4068,Phẫu thuật nội soi khâu thủng dạ dày,Ngoại khoa,Exclude
2956,03.4071.2039,3.4071,Phẫu thuật nội soi cắt ruột thừa,Ngoại khoa,Exclude
2957,03.4074.0457,3.4074,Phẫu thuật nội soi vỡ ruột trong chấn thương bụng kín,Ngoại khoa,Exclude
2958,03.4075.0457,3.4075,Phẫu thuật nội soi lỗ thủng ruột do bệnh lý hoặc vết thương bụng,Ngoại khoa,Exclude
2959,03.4076.0451,3.4076,Phẫu thuật nội soi điều trị thủng tạng rỗng (trong chấn thương bụng),Ngoại khoa,Exclude
2960,03.4077.0457,3.4077,Phẫu thuật nội soi tắc ruột do dây chằng,Ngoại khoa,Exclude
2961,03.4078.0451,3.4078,Phẫu thuật nội soi viêm phúc mạc ruột thừa,Ngoại khoa,Exclude
2962,03.4079.0457,3.4079,Phẫu thuật nội soi cắt túi thừa Meckel,Ngoại khoa,Exclude
2963,03.4080.0457,3.4080,Phẫu thuật nội soi cắt ruột non,Ngoại khoa,Exclude
2964,03.4083.0419,3.4083,Phẫu thuật nội soi cắt thận,Ngoại khoa,Exclude
2965,03.4085.0419,3.4085,Phẫu thuật nội soi cắt đơn vị thận không chức năng với niệu quản lạc chỗ trong thận niệu quản đôi,Ngoại khoa,Exclude
2966,03.4086.0419,3.4086,Cắt thận bệnh lý lành tính nội soi qua phúc mạc,Ngoại khoa,Exclude
2967,03.4087.0419,3.4087,Cắt thận bệnh lý lành tính nội soi sau phúc mạc,Ngoại khoa,Exclude
2968,03.4088.0420,3.4088,Cắt chỏm nang thận nội soi sau phúc mạc,Ngoại khoa,Exclude
2969,03.4089.0419,3.4089,Cắt eo thận móng ngựa qua nội soi,Ngoại khoa,Exclude
2970,03.4090.0419,3.4090,Cắt thận tận gốc qua nội soi ổ bụng hay mổ mở (bướu wilm),Ngoại khoa,Exclude
2971,03.4095.0418,3.4095,Phẫu thuật nội soi lấy sỏi bể thận qua nội soi sau phúc mạc,Ngoại khoa,Exclude
2972,03.4096.0420,3.4096,Phẫu thuật nội soi qua phúc mạc cắt bỏ tuyến thượng thận 1 bên/2 bên,Ngoại khoa,Exclude
2973,03.4097.0420,3.4097,Phẫu thuật nội soi sau phúc mạc cắt u tuyến thượng thận,Ngoại khoa,Exclude
2974,03.4098.0418,3.4098,Phẫu thuật nội soi lấy sỏi niệu quản đoạn trên qua nội soi sau phúc mạc,Ngoại khoa,Exclude
2975,03.4103.0440,3.4103,Điều trị sỏi thận bằng phương pháp nội soi ngược dòng bằng ống soi mềm + tán sỏi bằng laser,Ngoại khoa,Exclude
2976,03.4106.0436,3.4106,Nội soi đặt sonde JJ,Ngoại khoa,Exclude
2977,03.4107.0152,3.4107,Nội soi tháo sonde JJ,Các thủ thuật và dịch vụ Nội soi,Exclude
2978,03.4108.0440,3.4108,Tán sỏi niệu quản đoạn giữa và dưới qua nội soi niệu quản ngược dòng bằng ống cứng và máy tán hơi,Ngoại khoa,Exclude
2979,03.4109.0440,3.4109,Tán sỏi niệu quản qua nội soi,Ngoại khoa,Exclude
2980,03.4112.0427,3.4112,Phẫu thuật nội soi cắt bàng quang,Ngoại khoa,Exclude
2981,03.4114.0426,3.4114,Nội soi cắt u bàng quang,Ngoại khoa,Exclude
2982,03.4115.0426,3.4115,Nội soi cắt u bàng quang tái phát,Ngoại khoa,Exclude
2983,03.4116.0418,3.4116,Nội soi lấy sỏi bàng quang,Ngoại khoa,Exclude
2984,03.4119.0440,3.4119,Bóp sỏi bàng quang qua nội soi (bóp sỏi cơ học),Ngoại khoa,Exclude
2985,03.4120.0423,3.4120,Phẫu thuật nội soi điều trị túi sa niệu quản trong bàng quang,Ngoại khoa,Exclude
2986,03.4121.0433,3.4121,Phẫu thuật nội soi cắt toàn bộ tuyến tiền liệt,Ngoại khoa,Exclude
2987,03.4122.0435,3.4122,Phẫu thuật nội soi cắt tinh hoàn ẩn trong ổ bụng,Ngoại khoa,Exclude
2988,03.4123.0691,3.4123,Phẫu thuật nội soi cắt tử cung hoàn toàn và vét hạch chậu 2 bên,Phụ Sản,Exclude
2989,03.4124.0701,3.4124,Phẫu thuật nội soi vét hạch tiểu khung,Phụ Sản,Exclude
2990,03.4131.0691,3.4131,Phẫu thuật nội soi cắt tử cung hoàn toàn + 2 phần phụ + vét hạch chậu 2 bên,Phụ Sản,Exclude
2991,03.4132.0692,3.4132,Phẫu thuật nội soi cắt ung thư buồng trứng kèm cắt tử cung hoàn toàn + 2 phần phụ + mạc nối lớn,Phụ Sản,Exclude
2992,03.4133.0702,3.4133,"Phẫu thuật nội soi xử trí viêm phúc mạc tiểu khung, viêm phần phụ, ứ mủ vòi trứng",Phụ Sản,Exclude
2993,03.4134.0690,3.4134,Phẫu thuật nội soi cắt tử cung bán phần,Phụ Sản,Exclude
2994,03.4135.0690,3.4135,Phẫu thuật nội soi cắt tử cung toàn phần,Phụ Sản,Exclude
2995,03.4136.0689,3.4136,Phẫu thuật nội soi bóc u lạc nội mạc buồng trứng,Phụ Sản,Exclude
2996,03.4137.0689,3.4137,Phẫu thuật nội soi cắt phần phụ,Phụ Sản,Exclude
2997,03.4138.0148,3.4138,"Nội soi niệu đạo, bàng quang chẩn đoán",Các thủ thuật và dịch vụ Nội soi,Exclude
2998,03.4139.0689,3.4139,Phẫu thuật nội soi điều trị buồng trứng bị xoắn,Phụ Sản,Exclude
2999,03.4140.0689,3.4140,Phẫu thuật nội soi cắt u nang buồng trứng,Phụ Sản,Exclude
3000,03.4141.0689,3.4141,Phẫu thuật nội soi cắt u buồng trứng và phần phụ,Phụ Sản,Exclude
3001,03.4142.0344,3.4142,Phẫu thuật nội soi hội chứng ống cổ tay,Da liễu,Exclude
